date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:31:54	127947/127947	---M-Z	200	added ('OK')	text/html	etag:%221f3cb-6267320de4a91-gzip%22	https://techzaa.in/larkon/admin/ui-toasts.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/ui-toasts.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:55	93444/93444	---M-Z	200	added ('OK')	text/html	etag:%2216d04-6267320de4a91-gzip%22	https://techzaa.in/larkon/admin/ui-tooltips.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/ui-tooltips.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:55	114569/114569	---M-Z	200	added ('OK')	text/html	etag:%221bf89-6267320dd9eb0-gzip%22	https://techzaa.in/larkon/admin/extended-ratings.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/extended-ratings.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:56	122094/122094	---M-Z	200	added ('OK')	text/html	etag:%221dcee-6267320dd9eb0-gzip%22	https://techzaa.in/larkon/admin/extended-sweetalert.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/extended-sweetalert.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:56	139065/139065	---M-Z	200	added ('OK')	text/html	etag:%2221f39-6267320dd9eb0-gzip%22	https://techzaa.in/larkon/admin/extended-swiper-silder.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/extended-swiper-silder.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:57	109940/109940	---M-Z	200	added ('OK')	text/html	etag:%221ad74-6267320dd9eb0-gzip%22	https://techzaa.in/larkon/admin/extended-scrollbar.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/extended-scrollbar.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:57	101295/101295	---M-Z	200	added ('OK')	text/html	etag:%2218baf-6267320dd9eb0-gzip%22	https://techzaa.in/larkon/admin/extended-toastify.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/extended-toastify.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:57	104543/104543	---M-Z	200	added ('OK')	text/html	etag:%221985f-6267320dd6fd0-gzip%22	https://techzaa.in/larkon/admin/charts-apex-area.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-area.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:58	91439/91439	---M-Z	200	added ('OK')	text/html	etag:%221652f-6267320dd6fd0-gzip%22	https://techzaa.in/larkon/admin/charts-apex-bar.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-bar.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:58	91319/91319	---M-Z	200	added ('OK')	text/html	etag:%22164b7-6267320dd6fd0-gzip%22	https://techzaa.in/larkon/admin/charts-apex-bubble.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-bubble.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:58	88116/88116	---M-Z	200	added ('OK')	text/html	etag:%2215834-6267320dd6fd0-gzip%22	https://techzaa.in/larkon/admin/charts-apex-candlestick.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-candlestick.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:58	99952/99952	---M-Z	200	added ('OK')	text/html	etag:%2218670-6267320dd6fd0-gzip%22	https://techzaa.in/larkon/admin/charts-apex-column.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-column.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:59	93032/93032	---M-Z	200	added ('OK')	text/html	etag:%2216b68-6267320dd7f70-gzip%22	https://techzaa.in/larkon/admin/charts-apex-heatmap.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-heatmap.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:59	93392/93392	---M-Z	200	added ('OK')	text/html	etag:%2216cd0-6267320dd7f70-gzip%22	https://techzaa.in/larkon/admin/charts-apex-line.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-line.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:59	92915/92915	---M-Z	200	added ('OK')	text/html	etag:%2216af3-6267320dd7f70-gzip%22	https://techzaa.in/larkon/admin/charts-apex-mixed.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-mixed.html	(from https://techzaa.in/larkon/admin/index.html)
14:31:59	93533/93533	---M-Z	200	added ('OK')	text/html	etag:%2216d5d-6267320dd7f70-gzip%22	https://techzaa.in/larkon/admin/charts-apex-timeline.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-timeline.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:00	86356/86356	---M-Z	200	added ('OK')	text/html	etag:%2215154-6267320dd6fd0-gzip%22	https://techzaa.in/larkon/admin/charts-apex-boxplot.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-boxplot.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:00	87641/87641	---M-Z	200	added ('OK')	text/html	etag:%2215659-6267320dd7f70-gzip%22	https://techzaa.in/larkon/admin/charts-apex-treemap.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-treemap.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:00	90692/90692	---M-Z	200	added ('OK')	text/html	etag:%2216244-6267320dd7f70-gzip%22	https://techzaa.in/larkon/admin/charts-apex-pie.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-pie.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:01	87349/87349	---M-Z	200	added ('OK')	text/html	etag:%2215535-6267320dd7f70-gzip%22	https://techzaa.in/larkon/admin/charts-apex-radar.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-radar.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:01	90103/90103	---M-Z	200	added ('OK')	text/html	etag:%2215ff7-6267320dd7f70-gzip%22	https://techzaa.in/larkon/admin/charts-apex-radialbar.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-radialbar.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:01	86932/86932	---M-Z	200	added ('OK')	text/html	etag:%2215394-6267320dd7f70-gzip%22	https://techzaa.in/larkon/admin/charts-apex-scatter.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-scatter.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:02	91362/91362	---M-Z	200	added ('OK')	text/html	etag:%22164e2-6267320dd7f70-gzip%22	https://techzaa.in/larkon/admin/charts-apex-polar-area.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/charts-apex-polar-area.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:02	115241/115241	---M-Z	200	added ('OK')	text/html	etag:%221c229-6267320dd9eb0-gzip%22	https://techzaa.in/larkon/admin/forms-basic.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/forms-basic.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:02	132938/132938	---M-Z	200	added ('OK')	text/html	etag:%222074a-6267320dd9eb0-gzip%22	https://techzaa.in/larkon/admin/forms-checkbox-radio.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/forms-checkbox-radio.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:03	133868/133868	---M-Z	200	added ('OK')	text/html	etag:%2220aec-6267320dd9eb0-gzip%22	https://techzaa.in/larkon/admin/forms-choices.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/forms-choices.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:03	109810/109810	---M-Z	200	added ('OK')	text/html	etag:%221acf2-6267320dd9eb0-gzip%22	https://techzaa.in/larkon/admin/forms-clipboard.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/forms-clipboard.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:03	145288/145288	---M-Z	200	added ('OK')	text/html	etag:%2223788-6267320dd9eb0-gzip%22	https://techzaa.in/larkon/admin/forms-flatepicker.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/forms-flatepicker.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:03	138601/138601	---M-Z	200	added ('OK')	text/html	etag:%2221d69-6267320ddae50-gzip%22	https://techzaa.in/larkon/admin/forms-validation.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/forms-validation.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:04	183488/183488	---M-Z	200	added ('OK')	text/html	etag:%222ccc0-6267320ddae50-gzip%22	https://techzaa.in/larkon/admin/forms-wizard.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/forms-wizard.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:04	98354/98354	---M-Z	200	added ('OK')	text/html	etag:%2218032-6267320dd9eb0-gzip%22	https://techzaa.in/larkon/admin/forms-fileuploads.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/forms-fileuploads.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:04	107439/107439	---M-Z	200	added ('OK')	text/html	etag:%221a3af-6267320dd9eb0-gzip%22	https://techzaa.in/larkon/admin/forms-editors.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/forms-editors.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:05	117295/117295	---M-Z	200	added ('OK')	text/html	etag:%221ca2f-6267320ddae50-gzip%22	https://techzaa.in/larkon/admin/forms-input-mask.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/forms-input-mask.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:05	149433/149433	---M-Z	200	added ('OK')	text/html	etag:%22247b9-6267320ddae50-gzip%22	https://techzaa.in/larkon/admin/forms-range-slider.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/forms-range-slider.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:05	345436/345436	---M-Z	200	added ('OK')	text/html	etag:%225455c-6267320de2b51-gzip%22	https://techzaa.in/larkon/admin/tables-basic.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/tables-basic.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:06	131013/131013	---M-Z	200	added ('OK')	text/html	etag:%221ffc5-6267320de2b51-gzip%22	https://techzaa.in/larkon/admin/tables-gridjs.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/tables-gridjs.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:06	110663/110663	---M-Z	200	added ('OK')	text/html	etag:%221b047-6267320ddae50-gzip%22	https://techzaa.in/larkon/admin/icons-boxicons.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/icons-boxicons.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:06	95743/95743	---M-Z	200	added ('OK')	text/html	etag:%22175ff-6267320ddae50-gzip%22	https://techzaa.in/larkon/admin/icons-solar.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/icons-solar.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:06	143573/143573	---M-Z	200	added ('OK')	text/html	etag:%22230d5-6267320dddd30-gzip%22	https://techzaa.in/larkon/admin/maps-google.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/maps-google.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:06	118160/118160	---M-Z	200	added ('OK')	text/html	etag:%221cd90-6267320dddd30-gzip%22	https://techzaa.in/larkon/admin/maps-vector.html	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/maps-vector.html	(from https://techzaa.in/larkon/admin/index.html)
14:32:09	186346/186346	---M--	200	added ('OK')	image/png	etag:%222d7ea-623282c028495%22	https://techzaa.in/larkon/admin/assets/images/products/product-5.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/products/product-5.png	(from https://techzaa.in/larkon/admin/index.html)
14:32:10	155227/155227	---M--	200	added ('OK')	image/png	etag:%2225e5b-623282c0274f5%22	https://techzaa.in/larkon/admin/assets/images/products/product-4.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/products/product-4.png	(from https://techzaa.in/larkon/admin/index.html)
14:32:10	270068/270068	---M--	200	added ('OK')	image/png	etag:%2241ef4-623282c026555%22	https://techzaa.in/larkon/admin/assets/images/products/product-1(2).png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/products/product-1(2).png	(from https://techzaa.in/larkon/admin/index.html)
14:32:10	234809/234809	---M--	200	added ('OK')	image/png	etag:%2239539-623282c028495%22	https://techzaa.in/larkon/admin/assets/images/products/product-6.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/products/product-6.png	(from https://techzaa.in/larkon/admin/index.html)
14:32:10	236291/236291	---M--	200	added ('OK')	image/png	etag:%2239b03-623282c026555%22	https://techzaa.in/larkon/admin/assets/images/products/product-1(1).png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/products/product-1(1).png	(from https://techzaa.in/larkon/admin/index.html)
14:32:10	35144/35144	---M-Z	200	added ('OK')	text/javascript	etag:%228948-623282c031136-gzip%22	https://techzaa.in/larkon/admin/assets/js/app.js	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/js/app.js	(from https://techzaa.in/larkon/admin/index.html)
14:32:10	32617/32617	---M-Z	200	added ('OK')	text/javascript	etag:%227f69-623282c04d659-gzip%22	https://techzaa.in/larkon/admin/assets/vendor/jsvectormap/js/jsvectormap.min.js	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/vendor/jsvectormap/js/jsvectormap.min.js	(from https://techzaa.in/larkon/admin/index.html)
14:32:11	102233/102233	---M-Z	200	added ('OK')	text/javascript	etag:%2218f59-623282c04d659-gzip%22	https://techzaa.in/larkon/admin/assets/vendor/jsvectormap/maps/world.js	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/vendor/jsvectormap/maps/world.js	(from https://techzaa.in/larkon/admin/index.html)
14:32:11	103490/103490	---M-Z	200	added ('OK')	text/javascript	etag:%2219442-623282c04d659-gzip%22	https://techzaa.in/larkon/admin/assets/vendor/jsvectormap/maps/world-merc.js	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/vendor/jsvectormap/maps/world-merc.js	(from https://techzaa.in/larkon/admin/index.html)
14:32:11	5742/5742	---M-Z	200	added ('OK')	text/javascript	etag:%22166e-623282c0320d6-gzip%22	https://techzaa.in/larkon/admin/assets/js/pages/dashboard.js	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/js/pages/dashboard.js	(from https://techzaa.in/larkon/admin/index.html)
14:32:12	117788/117788	---M--	200	added ('OK')	font/woff2	etag:%221cc1c-623282c013c74%22	https://techzaa.in/larkon/admin/assets/fonts/boxicons.woff2	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/fonts/boxicons.woff2	(from https://techzaa.in/larkon/admin/assets/css/icons.min.css)
14:32:13	404773/404773	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262d25-623282c010d93%22	https://techzaa.in/larkon/admin/assets/fonts/boxicons.eot	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/fonts/boxicons.eot	(from https://techzaa.in/larkon/admin/assets/css/icons.min.css)
14:32:14	319936/319936	---M--	200	added ('OK')	font/ttf	etag:%224e1c0-623282c013c74%22	https://techzaa.in/larkon/admin/assets/fonts/boxicons.ttf	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/fonts/boxicons.ttf	(from https://techzaa.in/larkon/admin/assets/css/icons.min.css)
14:32:16	320012/320012	---M--	200	added ('OK')	font/woff	etag:%224e20c-623282c013c74%22	https://techzaa.in/larkon/admin/assets/fonts/boxicons.woff	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/fonts/boxicons.woff	(from https://techzaa.in/larkon/admin/assets/css/icons.min.css)
14:32:16	2091058/2091058	---MCZ	200	added ('OK')	text/javascript	etag:%221fe832-623282c034fb6-gzip%22	https://techzaa.in/larkon/admin/assets/js/vendor.js	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/js/vendor.js	(from https://techzaa.in/larkon/admin/index.html)
14:32:18	1240624/1240624	---M--	200	added ('OK')	image/svg+xml	etag:%2212ee30-623282c012cd4%22	https://techzaa.in/larkon/admin/assets/fonts/boxicons.svg?	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/fonts/boxiconsd41d.svg	(from https://techzaa.in/larkon/admin/assets/css/icons.min.css)
14:32:18	816084/816084	---M--	200	added ('OK')	font/woff2	etag:%22c73d4-623282c01c914%22	https://techzaa.in/larkon/admin/assets/fonts/tabler-icons.woff2?v3.4.0	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/fonts/tabler-icons3026.woff2	(from https://techzaa.in/larkon/admin/assets/css/icons.min.css)
14:32:21	26671/26671	---M--	200	added ('OK')	image/png	etag:%22682f-623282c028495%22	https://techzaa.in/larkon/admin/assets/images/qr-code.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/qr-code.png	(from https://techzaa.in/larkon/admin/pages-profile.html)
14:32:22	23216/23216	---M--	200	added ('OK')	image/jpeg	etag:%225ab0-623282c02d2b6%22	https://techzaa.in/larkon/admin/assets/images/users/avatar-2.jpg	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/users/avatar-2.jpg	(from https://techzaa.in/larkon/admin/apps-chat.html)
14:32:23	20567/20567	---M--	200	added ('OK')	image/jpeg	etag:%225057-623282c02d2b6%22	https://techzaa.in/larkon/admin/assets/images/users/avatar-4.jpg	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/users/avatar-4.jpg	(from https://techzaa.in/larkon/admin/apps-chat.html)
14:32:23	20116/20116	---M--	200	added ('OK')	image/jpeg	etag:%224e94-623282c02d2b6%22	https://techzaa.in/larkon/admin/assets/images/users/avatar-8.jpg	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/users/avatar-8.jpg	(from https://techzaa.in/larkon/admin/apps-chat.html)
14:32:24	2184184/2184184	---M--	200	added ('OK')	image/jpeg	etag:%222153f8-623282c030196%22	https://techzaa.in/larkon/admin/assets/images/users/chat.jpg	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/users/chat.jpg	(from https://techzaa.in/larkon/admin/assets/css/app.min.css)
14:32:24	19805/19805	---M--	200	added ('OK')	image/jpeg	etag:%224d5d-623282c02d2b6%22	https://techzaa.in/larkon/admin/assets/images/users/avatar-9.jpg	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/users/avatar-9.jpg	(from https://techzaa.in/larkon/admin/apps-chat.html)
14:32:24	1152764/1152764	---M--	200	added ('OK')	font/woff	etag:%221196fc-623282c01c914%22	https://techzaa.in/larkon/admin/assets/fonts/tabler-icons.woff?	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/fonts/tabler-iconsd41d.woff	(from https://techzaa.in/larkon/admin/assets/css/icons.min.css)
14:32:25	2291544/2291544	---M--	200	added ('OK')	font/ttf	etag:%2222f758-623282c01b974%22	https://techzaa.in/larkon/admin/assets/fonts/tabler-icons.ttf?v3.4.0	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/fonts/tabler-icons3026.ttf	(from https://techzaa.in/larkon/admin/assets/css/icons.min.css)
14:32:26	42530/42530	---M--	200	added ('OK')	image/jpeg	etag:%22a622-623282c02d2b6%22	https://techzaa.in/larkon/admin/assets/images/users/avatar-10.jpg	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/users/avatar-10.jpg	(from https://techzaa.in/larkon/admin/apps-chat.html)
14:32:27	7411/7411	---M-Z	200	added ('OK')	text/javascript	etag:%221cf3-623282c0320d6-gzip%22	https://techzaa.in/larkon/admin/assets/js/pages/app-chat.js	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/js/pages/app-chat.js	(from https://techzaa.in/larkon/admin/apps-chat.html)
14:32:27	586560/586560	---M--	200	added ('OK')	image/jpeg	etag:%228f340-623282c029435%22	https://techzaa.in/larkon/admin/assets/images/small/img-1.jpg	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/small/img-1.jpg	(from https://techzaa.in/larkon/admin/apps-chat.html)
14:32:28	203693/203693	---M-Z	200	added ('OK')	text/css	etag:W/%2231bad-JWlZFV97h69ICfrHgoGy5Zr3pMA%22	https://cdn.jsdelivr.net/npm/@tabler/icons-webfont@latest/tabler-icons.min.css	D:/Yashvi/admin/theme-1/cdn.jsdelivr.net/npm/@tabler/icons-webfont@latest/tabler-icons.min.css	(from https://techzaa.in/larkon/admin/auth-lock-screen.html)
14:32:28	422898/422898	---M--	200	added ('OK')	image/jpeg	etag:%22673f2-623282c02a3d6%22	https://techzaa.in/larkon/admin/assets/images/small/img-2.jpg	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/small/img-2.jpg	(from https://techzaa.in/larkon/admin/apps-chat.html)
14:32:28	49010/49010	---M--	200	added ('OK')	image/png	etag:%22bf72-623282c0226d5%22	https://techzaa.in/larkon/admin/assets/images/product/p-1.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/product/p-1.png	(from https://techzaa.in/larkon/admin/product-list.html)
14:32:29	175960/175960	---M--	200	added ('OK')	image/jpeg	etag:%222af58-623282c02a3d6%22	https://techzaa.in/larkon/admin/assets/images/small/img-10.jpg	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/small/img-10.jpg	(from https://techzaa.in/larkon/admin/auth-lock-screen.html)
14:32:29	196849/196849	---M--	200	added ('OK')	image/png	etag:%22300f1-623282c0255b5%22	https://techzaa.in/larkon/admin/assets/images/product/p-3.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/product/p-3.png	(from https://techzaa.in/larkon/admin/product-list.html)
14:32:29	89412/89412	---M--	200	added ('OK')	image/png	etag:%2215d44-623282c0255b5%22	https://techzaa.in/larkon/admin/assets/images/product/p-4.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/product/p-4.png	(from https://techzaa.in/larkon/admin/product-list.html)
14:32:31	158483/158483	---M--	200	added ('OK')	image/png	etag:%2226b13-623282c0255b5%22	https://techzaa.in/larkon/admin/assets/images/product/p-6.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/product/p-6.png	(from https://techzaa.in/larkon/admin/product-list.html)
14:32:31	217236/217236	---M--	200	added ('OK')	image/png	etag:%2235094-623282c0255b5%22	https://techzaa.in/larkon/admin/assets/images/product/p-5.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/product/p-5.png	(from https://techzaa.in/larkon/admin/product-list.html)
14:32:31	295107/295107	---M--	200	added ('OK')	image/png	etag:%22480c3-623282c0255b5%22	https://techzaa.in/larkon/admin/assets/images/product/p-7.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/product/p-7.png	(from https://techzaa.in/larkon/admin/product-list.html)
14:32:32	146970/146970	---M--	200	added ('OK')	image/png	etag:%2223e1a-623282c026555%22	https://techzaa.in/larkon/admin/assets/images/product/p-8.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/product/p-8.png	(from https://techzaa.in/larkon/admin/product-list.html)
14:32:32	1687031/1687031	---M--	200	added ('OK')	image/png	etag:%2219bdf7-623282c0255b5%22	https://techzaa.in/larkon/admin/assets/images/product/p-2.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/product/p-2.png	(from https://techzaa.in/larkon/admin/product-list.html)
14:32:32	156848/156848	---M--	200	added ('OK')	image/png	etag:%22264b0-623282c026555%22	https://techzaa.in/larkon/admin/assets/images/product/p-9.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/product/p-9.png	(from https://techzaa.in/larkon/admin/product-list.html)
14:32:32	149204/149204	---M--	200	added ('OK')	image/png	etag:%22246d4-623282c0226d5%22	https://techzaa.in/larkon/admin/assets/images/product/p-10.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/product/p-10.png	(from https://techzaa.in/larkon/admin/product-list.html)
14:32:34	1261/1261	---M-Z	200	added ('OK')	text/javascript	etag:%224ed-623282c0320d6-gzip%22	https://techzaa.in/larkon/admin/assets/js/pages/product-grid.js	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/js/pages/product-grid.js	(from https://techzaa.in/larkon/admin/product-grid.html)
14:32:35	93654/93654	---M--	200	added ('OK')	image/png	etag:%2216dd6-623282c0226d5%22	https://techzaa.in/larkon/admin/assets/images/product/p-13.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/product/p-13.png	(from https://techzaa.in/larkon/admin/product-details.html)
14:32:36	254089/254089	---M--	200	added ('OK')	image/png	etag:%223e089-623282c0226d5%22	https://techzaa.in/larkon/admin/assets/images/product/p-12.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/product/p-12.png	(from https://techzaa.in/larkon/admin/product-list.html)
14:32:37	128447/128447	---M--	200	added ('OK')	image/png	etag:%221f5bf-623282c0226d5%22	https://techzaa.in/larkon/admin/assets/images/product/p-11.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/product/p-11.png	(from https://techzaa.in/larkon/admin/product-list.html)
14:32:37	104685/104685	---M--	200	added ('OK')	image/png	etag:%22198ed-623282c0226d5%22	https://techzaa.in/larkon/admin/assets/images/product/p-14.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/product/p-14.png	(from https://techzaa.in/larkon/admin/product-details.html)
14:32:38	1087/1087	---M-Z	200	added ('OK')	text/javascript	etag:%2243f-623282c0320d6-gzip%22	https://techzaa.in/larkon/admin/assets/js/pages/product-details.js	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/js/pages/product-details.js	(from https://techzaa.in/larkon/admin/product-details.html)
14:32:38	689/689	---M--	200	added ('OK')	image/svg+xml	etag:%222b1-623282c01f7f5%22	https://techzaa.in/larkon/admin/assets/images/card/mastercard.svg	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/card/mastercard.svg	(from https://techzaa.in/larkon/admin/order-detail.html)
14:32:39	1089/1089	---M-Z	200	added ('OK')	text/javascript	etag:%22441-623282c0320d6-gzip%22	https://techzaa.in/larkon/admin/assets/js/pages/order-cart.js	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/js/pages/order-cart.js	(from https://techzaa.in/larkon/admin/order-cart.html)
14:32:40	1060/1060	---M--	200	added ('OK')	image/png	etag:%22424-623282c01f7f5%22	https://techzaa.in/larkon/admin/assets/images/brands/dhl.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/brands/dhl.png	(from https://techzaa.in/larkon/admin/order-checkout.html)
14:32:41	936/936	---M--	200	added ('OK')	image/png	etag:%223a8-623282c01f7f5%22	https://techzaa.in/larkon/admin/assets/images/brands/fedex.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/brands/fedex.png	(from https://techzaa.in/larkon/admin/order-checkout.html)
14:32:41	2558/2558	---M--	200	added ('OK')	image/png	etag:%229fe-623282c01f7f5%22	https://techzaa.in/larkon/admin/assets/images/brands/ups.png	D:/Yashvi/admin/theme-1/techzaa.in/larkon/admin/assets/images/brands/ups.png	(from https://techzaa.in/larkon/admin/order-checkout.html)
